product_id,site,url,brand,name,category_path,price_value,price_currency,size,size_ml_or_g,availability,rating_avg,rating_count,refillable_flag,refill_evidence,refill_parent_sku,packaging_notes,ingredients_present,ean_gtin,image_url,breadcrumbs,first_seen_ts,last_seen_ts,source_site,source_url,scrape_ts,robots_snapshot_id,is_luxury
marionnaud_196,marionnaud,https://marionnaud.fr/product/196,Brand_16,Product 196,['skincare'],2990.0,EUR,50ml,50.0,En stock,4.6,2060,True,['facet' 'badge'],refill_196,Standard packaging,True,123456789012196,https://marionnaud.fr/images/product_196.jpg,['Category' 'Brand' 'Product 196'],2025-09-01 11:45:30.577571,2025-09-01 11:45:30.577571,marionnaud,https://marionnaud.fr/product/196,2025-09-01 11:45:30.577572,robots_marionnaud_20250901,False
marionnaud_197,marionnaud,https://marionnaud.fr/product/197,Brand_17,Product 197,['makeup'],3005.0,EUR,50ml,50.0,En stock,4.7,2070,False,[],,Standard packaging,True,123456789012197,https://marionnaud.fr/images/product_197.jpg,['Category' 'Brand' 'Product 197'],2025-09-01 11:45:30.577580,2025-09-01 11:45:30.577581,marionnaud,https://marionnaud.fr/product/197,2025-09-01 11:45:30.577581,robots_marionnaud_20250901,False
marionnaud_198,marionnaud,https://marionnaud.fr/product/198,Brand_18,Product 198,['fragrance'],3020.0,EUR,50ml,50.0,En stock,4.8,2080,False,[],,Standard packaging,True,123456789012198,https://marionnaud.fr/images/product_198.jpg,['Category' 'Brand' 'Product 198'],2025-09-01 11:45:30.577641,2025-09-01 11:45:30.577642,marionnaud,https://marionnaud.fr/product/198,2025-09-01 11:45:30.577643,robots_marionnaud_20250901,False
marionnaud_199,marionnaud,https://marionnaud.fr/product/199,Brand_19,Product 199,['skincare'],3035.0,EUR,50ml,50.0,En stock,4.9,2090,False,[],,Standard packaging,True,123456789012199,https://marionnaud.fr/images/product_199.jpg,['Category' 'Brand' 'Product 199'],2025-09-01 11:45:30.577655,2025-09-01 11:45:30.577655,marionnaud,https://marionnaud.fr/product/199,2025-09-01 11:45:30.577656,robots_marionnaud_20250901,False
marionnaud_200,marionnaud,https://marionnaud.fr/product/200,Brand_0,Product 200,['makeup'],3050.0,EUR,50ml,50.0,En stock,4.0,2100,True,['facet' 'badge'],refill_200,Standard packaging,True,123456789012200,https://marionnaud.fr/images/product_200.jpg,['Category' 'Brand' 'Product 200'],2025-09-01 11:45:30.577664,2025-09-01 11:45:30.577665,marionnaud,https://marionnaud.fr/product/200,2025-09-01 11:45:30.577666,robots_marionnaud_20250901,False
marionnaud_201,marionnaud,https://marionnaud.fr/product/201,Brand_1,Product 201,['fragrance'],3065.0,EUR,50ml,50.0,En stock,4.1,2110,False,[],,Standard packaging,True,123456789012201,https://marionnaud.fr/images/product_201.jpg,['Category' 'Brand' 'Product 201'],2025-09-01 11:45:30.577675,2025-09-01 11:45:30.577676,marionnaud,https://marionnaud.fr/product/201,2025-09-01 11:45:30.577677,robots_marionnaud_20250901,False
marionnaud_202,marionnaud,https://marionnaud.fr/product/202,Brand_2,Product 202,['skincare'],3080.0,EUR,50ml,50.0,En stock,4.2,2120,False,[],,Standard packaging,True,123456789012202,https://marionnaud.fr/images/product_202.jpg,['Category' 'Brand' 'Product 202'],2025-09-01 11:45:30.577684,2025-09-01 11:45:30.577685,marionnaud,https://marionnaud.fr/product/202,2025-09-01 11:45:30.577686,robots_marionnaud_20250901,False
marionnaud_203,marionnaud,https://marionnaud.fr/product/203,Brand_3,Product 203,['makeup'],3095.0,EUR,50ml,50.0,En stock,4.3,2130,False,[],,Standard packaging,True,123456789012203,https://marionnaud.fr/images/product_203.jpg,['Category' 'Brand' 'Product 203'],2025-09-01 11:45:30.577693,2025-09-01 11:45:30.577694,marionnaud,https://marionnaud.fr/product/203,2025-09-01 11:45:30.577694,robots_marionnaud_20250901,False
marionnaud_204,marionnaud,https://marionnaud.fr/product/204,Brand_4,Product 204,['fragrance'],3110.0,EUR,50ml,50.0,En stock,4.4,2140,True,['facet' 'badge'],refill_204,Standard packaging,True,123456789012204,https://marionnaud.fr/images/product_204.jpg,['Category' 'Brand' 'Product 204'],2025-09-01 11:45:30.577702,2025-09-01 11:45:30.577702,marionnaud,https://marionnaud.fr/product/204,2025-09-01 11:45:30.577703,robots_marionnaud_20250901,False
marionnaud_205,marionnaud,https://marionnaud.fr/product/205,Brand_5,Product 205,['skincare'],3125.0,EUR,50ml,50.0,En stock,4.5,2150,False,[],,Standard packaging,True,123456789012205,https://marionnaud.fr/images/product_205.jpg,['Category' 'Brand' 'Product 205'],2025-09-01 11:45:30.577715,2025-09-01 11:45:30.577716,marionnaud,https://marionnaud.fr/product/205,2025-09-01 11:45:30.577716,robots_marionnaud_20250901,False
marionnaud_206,marionnaud,https://marionnaud.fr/product/206,Brand_6,Product 206,['makeup'],3140.0,EUR,50ml,50.0,En stock,4.6,2160,False,[],,Standard packaging,True,123456789012206,https://marionnaud.fr/images/product_206.jpg,['Category' 'Brand' 'Product 206'],2025-09-01 11:45:30.577724,2025-09-01 11:45:30.577725,marionnaud,https://marionnaud.fr/product/206,2025-09-01 11:45:30.577726,robots_marionnaud_20250901,False
marionnaud_207,marionnaud,https://marionnaud.fr/product/207,Brand_7,Product 207,['fragrance'],3155.0,EUR,50ml,50.0,En stock,4.7,2170,False,[],,Standard packaging,True,123456789012207,https://marionnaud.fr/images/product_207.jpg,['Category' 'Brand' 'Product 207'],2025-09-01 11:45:30.577735,2025-09-01 11:45:30.577736,marionnaud,https://marionnaud.fr/product/207,2025-09-01 11:45:30.577737,robots_marionnaud_20250901,False
marionnaud_208,marionnaud,https://marionnaud.fr/product/208,Brand_8,Product 208,['skincare'],3170.0,EUR,50ml,50.0,En stock,4.8,2180,True,['facet' 'badge'],refill_208,Standard packaging,True,123456789012208,https://marionnaud.fr/images/product_208.jpg,['Category' 'Brand' 'Product 208'],2025-09-01 11:45:30.577745,2025-09-01 11:45:30.577746,marionnaud,https://marionnaud.fr/product/208,2025-09-01 11:45:30.577746,robots_marionnaud_20250901,False
marionnaud_209,marionnaud,https://marionnaud.fr/product/209,Brand_9,Product 209,['makeup'],3185.0,EUR,50ml,50.0,En stock,4.9,2190,False,[],,Standard packaging,True,123456789012209,https://marionnaud.fr/images/product_209.jpg,['Category' 'Brand' 'Product 209'],2025-09-01 11:45:30.577754,2025-09-01 11:45:30.577754,marionnaud,https://marionnaud.fr/product/209,2025-09-01 11:45:30.577755,robots_marionnaud_20250901,False
marionnaud_210,marionnaud,https://marionnaud.fr/product/210,Brand_10,Product 210,['fragrance'],3200.0,EUR,50ml,50.0,En stock,4.0,2200,False,[],,Standard packaging,True,123456789012210,https://marionnaud.fr/images/product_210.jpg,['Category' 'Brand' 'Product 210'],2025-09-01 11:45:30.577766,2025-09-01 11:45:30.577767,marionnaud,https://marionnaud.fr/product/210,2025-09-01 11:45:30.577768,robots_marionnaud_20250901,False
marionnaud_211,marionnaud,https://marionnaud.fr/product/211,Brand_11,Product 211,['skincare'],3215.0,EUR,50ml,50.0,En stock,4.1,2210,False,[],,Standard packaging,True,123456789012211,https://marionnaud.fr/images/product_211.jpg,['Category' 'Brand' 'Product 211'],2025-09-01 11:45:30.577775,2025-09-01 11:45:30.577776,marionnaud,https://marionnaud.fr/product/211,2025-09-01 11:45:30.577777,robots_marionnaud_20250901,False
marionnaud_212,marionnaud,https://marionnaud.fr/product/212,Brand_12,Product 212,['makeup'],3230.0,EUR,50ml,50.0,En stock,4.2,2220,True,['facet' 'badge'],refill_212,Standard packaging,True,123456789012212,https://marionnaud.fr/images/product_212.jpg,['Category' 'Brand' 'Product 212'],2025-09-01 11:45:30.577787,2025-09-01 11:45:30.577787,marionnaud,https://marionnaud.fr/product/212,2025-09-01 11:45:30.577788,robots_marionnaud_20250901,False
marionnaud_213,marionnaud,https://marionnaud.fr/product/213,Brand_13,Product 213,['fragrance'],3245.0,EUR,50ml,50.0,En stock,4.3,2230,False,[],,Standard packaging,True,123456789012213,https://marionnaud.fr/images/product_213.jpg,['Category' 'Brand' 'Product 213'],2025-09-01 11:45:30.577795,2025-09-01 11:45:30.577796,marionnaud,https://marionnaud.fr/product/213,2025-09-01 11:45:30.577797,robots_marionnaud_20250901,False
marionnaud_214,marionnaud,https://marionnaud.fr/product/214,Brand_14,Product 214,['skincare'],3260.0,EUR,50ml,50.0,En stock,4.4,2240,False,[],,Standard packaging,True,123456789012214,https://marionnaud.fr/images/product_214.jpg,['Category' 'Brand' 'Product 214'],2025-09-01 11:45:30.577804,2025-09-01 11:45:30.577805,marionnaud,https://marionnaud.fr/product/214,2025-09-01 11:45:30.577805,robots_marionnaud_20250901,False
marionnaud_215,marionnaud,https://marionnaud.fr/product/215,Brand_15,Product 215,['makeup'],3275.0,EUR,50ml,50.0,En stock,4.5,2250,False,[],,Standard packaging,True,123456789012215,https://marionnaud.fr/images/product_215.jpg,['Category' 'Brand' 'Product 215'],2025-09-01 11:45:30.577815,2025-09-01 11:45:30.577816,marionnaud,https://marionnaud.fr/product/215,2025-09-01 11:45:30.577816,robots_marionnaud_20250901,False
marionnaud_216,marionnaud,https://marionnaud.fr/product/216,Brand_16,Product 216,['fragrance'],3290.0,EUR,50ml,50.0,En stock,4.6,2260,True,['facet' 'badge'],refill_216,Standard packaging,True,123456789012216,https://marionnaud.fr/images/product_216.jpg,['Category' 'Brand' 'Product 216'],2025-09-01 11:45:30.577824,2025-09-01 11:45:30.577825,marionnaud,https://marionnaud.fr/product/216,2025-09-01 11:45:30.577825,robots_marionnaud_20250901,False
marionnaud_217,marionnaud,https://marionnaud.fr/product/217,Brand_17,Product 217,['skincare'],3305.0,EUR,50ml,50.0,En stock,4.7,2270,False,[],,Standard packaging,True,123456789012217,https://marionnaud.fr/images/product_217.jpg,['Category' 'Brand' 'Product 217'],2025-09-01 11:45:30.577832,2025-09-01 11:45:30.577833,marionnaud,https://marionnaud.fr/product/217,2025-09-01 11:45:30.577834,robots_marionnaud_20250901,False
marionnaud_218,marionnaud,https://marionnaud.fr/product/218,Brand_18,Product 218,['makeup'],3320.0,EUR,50ml,50.0,En stock,4.8,2280,False,[],,Standard packaging,True,123456789012218,https://marionnaud.fr/images/product_218.jpg,['Category' 'Brand' 'Product 218'],2025-09-01 11:45:30.577843,2025-09-01 11:45:30.577844,marionnaud,https://marionnaud.fr/product/218,2025-09-01 11:45:30.577845,robots_marionnaud_20250901,False
marionnaud_219,marionnaud,https://marionnaud.fr/product/219,Brand_19,Product 219,['fragrance'],3335.0,EUR,50ml,50.0,En stock,4.9,2290,False,[],,Standard packaging,True,123456789012219,https://marionnaud.fr/images/product_219.jpg,['Category' 'Brand' 'Product 219'],2025-09-01 11:45:30.577852,2025-09-01 11:45:30.577853,marionnaud,https://marionnaud.fr/product/219,2025-09-01 11:45:30.577854,robots_marionnaud_20250901,False
marionnaud_220,marionnaud,https://marionnaud.fr/product/220,Brand_0,Product 220,['skincare'],3350.0,EUR,50ml,50.0,En stock,4.0,2300,True,['facet' 'badge'],refill_220,Standard packaging,True,123456789012220,https://marionnaud.fr/images/product_220.jpg,['Category' 'Brand' 'Product 220'],2025-09-01 11:45:30.577861,2025-09-01 11:45:30.577862,marionnaud,https://marionnaud.fr/product/220,2025-09-01 11:45:30.577862,robots_marionnaud_20250901,False
marionnaud_221,marionnaud,https://marionnaud.fr/product/221,Brand_1,Product 221,['makeup'],3365.0,EUR,50ml,50.0,En stock,4.1,2310,False,[],,Standard packaging,True,123456789012221,https://marionnaud.fr/images/product_221.jpg,['Category' 'Brand' 'Product 221'],2025-09-01 11:45:30.577872,2025-09-01 11:45:30.577873,marionnaud,https://marionnaud.fr/product/221,2025-09-01 11:45:30.577873,robots_marionnaud_20250901,False
marionnaud_222,marionnaud,https://marionnaud.fr/product/222,Brand_2,Product 222,['fragrance'],3380.0,EUR,50ml,50.0,En stock,4.2,2320,False,[],,Standard packaging,True,123456789012222,https://marionnaud.fr/images/product_222.jpg,['Category' 'Brand' 'Product 222'],2025-09-01 11:45:30.577881,2025-09-01 11:45:30.577882,marionnaud,https://marionnaud.fr/product/222,2025-09-01 11:45:30.577882,robots_marionnaud_20250901,False
marionnaud_223,marionnaud,https://marionnaud.fr/product/223,Brand_3,Product 223,['skincare'],3395.0,EUR,50ml,50.0,En stock,4.3,2330,False,[],,Standard packaging,True,123456789012223,https://marionnaud.fr/images/product_223.jpg,['Category' 'Brand' 'Product 223'],2025-09-01 11:45:30.577889,2025-09-01 11:45:30.577890,marionnaud,https://marionnaud.fr/product/223,2025-09-01 11:45:30.577891,robots_marionnaud_20250901,False
marionnaud_224,marionnaud,https://marionnaud.fr/product/224,Brand_4,Product 224,['makeup'],3410.0,EUR,50ml,50.0,En stock,4.4,2340,True,['facet' 'badge'],refill_224,Standard packaging,True,123456789012224,https://marionnaud.fr/images/product_224.jpg,['Category' 'Brand' 'Product 224'],2025-09-01 11:45:30.577901,2025-09-01 11:45:30.577901,marionnaud,https://marionnaud.fr/product/224,2025-09-01 11:45:30.577902,robots_marionnaud_20250901,False
marionnaud_225,marionnaud,https://marionnaud.fr/product/225,Brand_5,Product 225,['fragrance'],3425.0,EUR,50ml,50.0,En stock,4.5,2350,False,[],,Standard packaging,True,123456789012225,https://marionnaud.fr/images/product_225.jpg,['Category' 'Brand' 'Product 225'],2025-09-01 11:45:30.577912,2025-09-01 11:45:30.577913,marionnaud,https://marionnaud.fr/product/225,2025-09-01 11:45:30.577913,robots_marionnaud_20250901,False
marionnaud_226,marionnaud,https://marionnaud.fr/product/226,Brand_6,Product 226,['skincare'],3440.0,EUR,50ml,50.0,En stock,4.6,2360,False,[],,Standard packaging,True,123456789012226,https://marionnaud.fr/images/product_226.jpg,['Category' 'Brand' 'Product 226'],2025-09-01 11:45:30.577925,2025-09-01 11:45:30.577925,marionnaud,https://marionnaud.fr/product/226,2025-09-01 11:45:30.577926,robots_marionnaud_20250901,False
marionnaud_227,marionnaud,https://marionnaud.fr/product/227,Brand_7,Product 227,['makeup'],3455.0,EUR,50ml,50.0,En stock,4.7,2370,False,[],,Standard packaging,True,123456789012227,https://marionnaud.fr/images/product_227.jpg,['Category' 'Brand' 'Product 227'],2025-09-01 11:45:30.577934,2025-09-01 11:45:30.577935,marionnaud,https://marionnaud.fr/product/227,2025-09-01 11:45:30.577935,robots_marionnaud_20250901,False
marionnaud_228,marionnaud,https://marionnaud.fr/product/228,Brand_8,Product 228,['fragrance'],3470.0,EUR,50ml,50.0,En stock,4.8,2380,True,['facet' 'badge'],refill_228,Standard packaging,True,123456789012228,https://marionnaud.fr/images/product_228.jpg,['Category' 'Brand' 'Product 228'],2025-09-01 11:45:30.577943,2025-09-01 11:45:30.577943,marionnaud,https://marionnaud.fr/product/228,2025-09-01 11:45:30.577944,robots_marionnaud_20250901,False
marionnaud_229,marionnaud,https://marionnaud.fr/product/229,Brand_9,Product 229,['skincare'],3485.0,EUR,50ml,50.0,En stock,4.9,2390,False,[],,Standard packaging,True,123456789012229,https://marionnaud.fr/images/product_229.jpg,['Category' 'Brand' 'Product 229'],2025-09-01 11:45:30.577951,2025-09-01 11:45:30.577952,marionnaud,https://marionnaud.fr/product/229,2025-09-01 11:45:30.577953,robots_marionnaud_20250901,False
marionnaud_230,marionnaud,https://marionnaud.fr/product/230,Brand_10,Product 230,['makeup'],3500.0,EUR,50ml,50.0,En stock,4.0,2400,False,[],,Standard packaging,True,123456789012230,https://marionnaud.fr/images/product_230.jpg,['Category' 'Brand' 'Product 230'],2025-09-01 11:45:30.577962,2025-09-01 11:45:30.577963,marionnaud,https://marionnaud.fr/product/230,2025-09-01 11:45:30.577964,robots_marionnaud_20250901,False
marionnaud_231,marionnaud,https://marionnaud.fr/product/231,Brand_11,Product 231,['fragrance'],3515.0,EUR,50ml,50.0,En stock,4.1,2410,False,[],,Standard packaging,True,123456789012231,https://marionnaud.fr/images/product_231.jpg,['Category' 'Brand' 'Product 231'],2025-09-01 11:45:30.577973,2025-09-01 11:45:30.577974,marionnaud,https://marionnaud.fr/product/231,2025-09-01 11:45:30.577975,robots_marionnaud_20250901,False
marionnaud_232,marionnaud,https://marionnaud.fr/product/232,Brand_12,Product 232,['skincare'],3530.0,EUR,50ml,50.0,En stock,4.2,2420,True,['facet' 'badge'],refill_232,Standard packaging,True,123456789012232,https://marionnaud.fr/images/product_232.jpg,['Category' 'Brand' 'Product 232'],2025-09-01 11:45:30.577984,2025-09-01 11:45:30.577985,marionnaud,https://marionnaud.fr/product/232,2025-09-01 11:45:30.577986,robots_marionnaud_20250901,False
marionnaud_233,marionnaud,https://marionnaud.fr/product/233,Brand_13,Product 233,['makeup'],3545.0,EUR,50ml,50.0,En stock,4.3,2430,False,[],,Standard packaging,True,123456789012233,https://marionnaud.fr/images/product_233.jpg,['Category' 'Brand' 'Product 233'],2025-09-01 11:45:30.577994,2025-09-01 11:45:30.577995,marionnaud,https://marionnaud.fr/product/233,2025-09-01 11:45:30.577996,robots_marionnaud_20250901,False
marionnaud_234,marionnaud,https://marionnaud.fr/product/234,Brand_14,Product 234,['fragrance'],3560.0,EUR,50ml,50.0,En stock,4.4,2440,False,[],,Standard packaging,True,123456789012234,https://marionnaud.fr/images/product_234.jpg,['Category' 'Brand' 'Product 234'],2025-09-01 11:45:30.578003,2025-09-01 11:45:30.578004,marionnaud,https://marionnaud.fr/product/234,2025-09-01 11:45:30.578004,robots_marionnaud_20250901,False
marionnaud_235,marionnaud,https://marionnaud.fr/product/235,Brand_15,Product 235,['skincare'],3575.0,EUR,50ml,50.0,En stock,4.5,2450,False,[],,Standard packaging,True,123456789012235,https://marionnaud.fr/images/product_235.jpg,['Category' 'Brand' 'Product 235'],2025-09-01 11:45:30.578012,2025-09-01 11:45:30.578012,marionnaud,https://marionnaud.fr/product/235,2025-09-01 11:45:30.578013,robots_marionnaud_20250901,False
marionnaud_236,marionnaud,https://marionnaud.fr/product/236,Brand_16,Product 236,['makeup'],3590.0,EUR,50ml,50.0,En stock,4.6,2460,True,['facet' 'badge'],refill_236,Standard packaging,True,123456789012236,https://marionnaud.fr/images/product_236.jpg,['Category' 'Brand' 'Product 236'],2025-09-01 11:45:30.578020,2025-09-01 11:45:30.578021,marionnaud,https://marionnaud.fr/product/236,2025-09-01 11:45:30.578022,robots_marionnaud_20250901,False
marionnaud_237,marionnaud,https://marionnaud.fr/product/237,Brand_17,Product 237,['fragrance'],3605.0,EUR,50ml,50.0,En stock,4.7,2470,False,[],,Standard packaging,True,123456789012237,https://marionnaud.fr/images/product_237.jpg,['Category' 'Brand' 'Product 237'],2025-09-01 11:45:30.578031,2025-09-01 11:45:30.578032,marionnaud,https://marionnaud.fr/product/237,2025-09-01 11:45:30.578033,robots_marionnaud_20250901,False
marionnaud_238,marionnaud,https://marionnaud.fr/product/238,Brand_18,Product 238,['skincare'],3620.0,EUR,50ml,50.0,En stock,4.8,2480,False,[],,Standard packaging,True,123456789012238,https://marionnaud.fr/images/product_238.jpg,['Category' 'Brand' 'Product 238'],2025-09-01 11:45:30.578040,2025-09-01 11:45:30.578041,marionnaud,https://marionnaud.fr/product/238,2025-09-01 11:45:30.578044,robots_marionnaud_20250901,False
marionnaud_239,marionnaud,https://marionnaud.fr/product/239,Brand_19,Product 239,['makeup'],3635.0,EUR,50ml,50.0,En stock,4.9,2490,False,[],,Standard packaging,True,123456789012239,https://marionnaud.fr/images/product_239.jpg,['Category' 'Brand' 'Product 239'],2025-09-01 11:45:30.578053,2025-09-01 11:45:30.578054,marionnaud,https://marionnaud.fr/product/239,2025-09-01 11:45:30.578055,robots_marionnaud_20250901,False
marionnaud_240,marionnaud,https://marionnaud.fr/product/240,Brand_0,Product 240,['fragrance'],3650.0,EUR,50ml,50.0,En stock,4.0,2500,True,['facet' 'badge'],refill_240,Standard packaging,True,123456789012240,https://marionnaud.fr/images/product_240.jpg,['Category' 'Brand' 'Product 240'],2025-09-01 11:45:30.578063,2025-09-01 11:45:30.578063,marionnaud,https://marionnaud.fr/product/240,2025-09-01 11:45:30.578064,robots_marionnaud_20250901,False
marionnaud_241,marionnaud,https://marionnaud.fr/product/241,Brand_1,Product 241,['skincare'],3665.0,EUR,50ml,50.0,En stock,4.1,2510,False,[],,Standard packaging,True,123456789012241,https://marionnaud.fr/images/product_241.jpg,['Category' 'Brand' 'Product 241'],2025-09-01 11:45:30.578071,2025-09-01 11:45:30.578072,marionnaud,https://marionnaud.fr/product/241,2025-09-01 11:45:30.578073,robots_marionnaud_20250901,False
marionnaud_242,marionnaud,https://marionnaud.fr/product/242,Brand_2,Product 242,['makeup'],3680.0,EUR,50ml,50.0,En stock,4.2,2520,False,[],,Standard packaging,True,123456789012242,https://marionnaud.fr/images/product_242.jpg,['Category' 'Brand' 'Product 242'],2025-09-01 11:45:30.578082,2025-09-01 11:45:30.578083,marionnaud,https://marionnaud.fr/product/242,2025-09-01 11:45:30.578083,robots_marionnaud_20250901,False
marionnaud_243,marionnaud,https://marionnaud.fr/product/243,Brand_3,Product 243,['fragrance'],3695.0,EUR,50ml,50.0,En stock,4.3,2530,False,[],,Standard packaging,True,123456789012243,https://marionnaud.fr/images/product_243.jpg,['Category' 'Brand' 'Product 243'],2025-09-01 11:45:30.578091,2025-09-01 11:45:30.578092,marionnaud,https://marionnaud.fr/product/243,2025-09-01 11:45:30.578092,robots_marionnaud_20250901,False
marionnaud_244,marionnaud,https://marionnaud.fr/product/244,Brand_4,Product 244,['skincare'],3710.0,EUR,50ml,50.0,En stock,4.4,2540,True,['facet' 'badge'],refill_244,Standard packaging,True,123456789012244,https://marionnaud.fr/images/product_244.jpg,['Category' 'Brand' 'Product 244'],2025-09-01 11:45:30.578100,2025-09-01 11:45:30.578100,marionnaud,https://marionnaud.fr/product/244,2025-09-01 11:45:30.578101,robots_marionnaud_20250901,False
marionnaud_245,marionnaud,https://marionnaud.fr/product/245,Brand_5,Product 245,['makeup'],3725.0,EUR,50ml,50.0,En stock,4.5,2550,False,[],,Standard packaging,True,123456789012245,https://marionnaud.fr/images/product_245.jpg,['Category' 'Brand' 'Product 245'],2025-09-01 11:45:30.578108,2025-09-01 11:45:30.578109,marionnaud,https://marionnaud.fr/product/245,2025-09-01 11:45:30.578110,robots_marionnaud_20250901,False
marionnaud_246,marionnaud,https://marionnaud.fr/product/246,Brand_6,Product 246,['fragrance'],3740.0,EUR,50ml,50.0,En stock,4.6,2560,False,[],,Standard packaging,True,123456789012246,https://marionnaud.fr/images/product_246.jpg,['Category' 'Brand' 'Product 246'],2025-09-01 11:45:30.578119,2025-09-01 11:45:30.578120,marionnaud,https://marionnaud.fr/product/246,2025-09-01 11:45:30.578121,robots_marionnaud_20250901,False
marionnaud_247,marionnaud,https://marionnaud.fr/product/247,Brand_7,Product 247,['skincare'],3755.0,EUR,50ml,50.0,En stock,4.7,2570,False,[],,Standard packaging,True,123456789012247,https://marionnaud.fr/images/product_247.jpg,['Category' 'Brand' 'Product 247'],2025-09-01 11:45:30.578130,2025-09-01 11:45:30.578131,marionnaud,https://marionnaud.fr/product/247,2025-09-01 11:45:30.578132,robots_marionnaud_20250901,False
marionnaud_248,marionnaud,https://marionnaud.fr/product/248,Brand_8,Product 248,['makeup'],3770.0,EUR,50ml,50.0,En stock,4.8,2580,True,['facet' 'badge'],refill_248,Standard packaging,True,123456789012248,https://marionnaud.fr/images/product_248.jpg,['Category' 'Brand' 'Product 248'],2025-09-01 11:45:30.578139,2025-09-01 11:45:30.578140,marionnaud,https://marionnaud.fr/product/248,2025-09-01 11:45:30.578141,robots_marionnaud_20250901,False
marionnaud_249,marionnaud,https://marionnaud.fr/product/249,Brand_9,Product 249,['fragrance'],3785.0,EUR,50ml,50.0,En stock,4.9,2590,False,[],,Standard packaging,True,123456789012249,https://marionnaud.fr/images/product_249.jpg,['Category' 'Brand' 'Product 249'],2025-09-01 11:45:30.578148,2025-09-01 11:45:30.578149,marionnaud,https://marionnaud.fr/product/249,2025-09-01 11:45:30.578149,robots_marionnaud_20250901,False
marionnaud_250,marionnaud,https://marionnaud.fr/product/250,Brand_10,Product 250,['skincare'],3800.0,EUR,50ml,50.0,En stock,4.0,2600,False,[],,Standard packaging,True,123456789012250,https://marionnaud.fr/images/product_250.jpg,['Category' 'Brand' 'Product 250'],2025-09-01 11:45:30.578157,2025-09-01 11:45:30.578157,marionnaud,https://marionnaud.fr/product/250,2025-09-01 11:45:30.578158,robots_marionnaud_20250901,False
marionnaud_251,marionnaud,https://marionnaud.fr/product/251,Brand_11,Product 251,['makeup'],3815.0,EUR,50ml,50.0,En stock,4.1,2610,False,[],,Standard packaging,True,123456789012251,https://marionnaud.fr/images/product_251.jpg,['Category' 'Brand' 'Product 251'],2025-09-01 11:45:30.578165,2025-09-01 11:45:30.578166,marionnaud,https://marionnaud.fr/product/251,2025-09-01 11:45:30.578167,robots_marionnaud_20250901,False
marionnaud_252,marionnaud,https://marionnaud.fr/product/252,Brand_12,Product 252,['fragrance'],3830.0,EUR,50ml,50.0,En stock,4.2,2620,True,['facet' 'badge'],refill_252,Standard packaging,True,123456789012252,https://marionnaud.fr/images/product_252.jpg,['Category' 'Brand' 'Product 252'],2025-09-01 11:45:30.578174,2025-09-01 11:45:30.578174,marionnaud,https://marionnaud.fr/product/252,2025-09-01 11:45:30.578175,robots_marionnaud_20250901,False
marionnaud_253,marionnaud,https://marionnaud.fr/product/253,Brand_13,Product 253,['skincare'],3845.0,EUR,50ml,50.0,En stock,4.3,2630,False,[],,Standard packaging,True,123456789012253,https://marionnaud.fr/images/product_253.jpg,['Category' 'Brand' 'Product 253'],2025-09-01 11:45:30.578188,2025-09-01 11:45:30.578189,marionnaud,https://marionnaud.fr/product/253,2025-09-01 11:45:30.578190,robots_marionnaud_20250901,False
marionnaud_254,marionnaud,https://marionnaud.fr/product/254,Brand_14,Product 254,['makeup'],3860.0,EUR,50ml,50.0,En stock,4.4,2640,False,[],,Standard packaging,True,123456789012254,https://marionnaud.fr/images/product_254.jpg,['Category' 'Brand' 'Product 254'],2025-09-01 11:45:30.578198,2025-09-01 11:45:30.578199,marionnaud,https://marionnaud.fr/product/254,2025-09-01 11:45:30.578200,robots_marionnaud_20250901,False
marionnaud_255,marionnaud,https://marionnaud.fr/product/255,Brand_15,Product 255,['fragrance'],3875.0,EUR,50ml,50.0,En stock,4.5,2650,False,[],,Standard packaging,True,123456789012255,https://marionnaud.fr/images/product_255.jpg,['Category' 'Brand' 'Product 255'],2025-09-01 11:45:30.578207,2025-09-01 11:45:30.578207,marionnaud,https://marionnaud.fr/product/255,2025-09-01 11:45:30.578208,robots_marionnaud_20250901,False
marionnaud_256,marionnaud,https://marionnaud.fr/product/256,Brand_16,Product 256,['skincare'],3890.0,EUR,50ml,50.0,En stock,4.6,2660,True,['facet' 'badge'],refill_256,Standard packaging,True,123456789012256,https://marionnaud.fr/images/product_256.jpg,['Category' 'Brand' 'Product 256'],2025-09-01 11:45:30.578216,2025-09-01 11:45:30.578216,marionnaud,https://marionnaud.fr/product/256,2025-09-01 11:45:30.578217,robots_marionnaud_20250901,False
marionnaud_257,marionnaud,https://marionnaud.fr/product/257,Brand_17,Product 257,['makeup'],3905.0,EUR,50ml,50.0,En stock,4.7,2670,False,[],,Standard packaging,True,123456789012257,https://marionnaud.fr/images/product_257.jpg,['Category' 'Brand' 'Product 257'],2025-09-01 11:45:30.578226,2025-09-01 11:45:30.578227,marionnaud,https://marionnaud.fr/product/257,2025-09-01 11:45:30.578228,robots_marionnaud_20250901,False
